Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
diabetes,increased_appetite,polyuria,irregular_sugar_level,restlessness,fatigue,lethargy,blurred_and_distorted_vision,weight_loss,,,,,,,,,
diabetes,polyuria,increased_appetite,restlessness,obesity,excessive_hunger,blurred_and_distorted_vision,,,,,,,,,,,
diabetes,increased_appetite,excessive_hunger,polyuria,fatigue,lethargy,irregular_sugar_level,restlessness,weight_loss,,,,,,,,,
diabetes,restlessness,blurred_and_distorted_vision,obesity,increased_appetite,irregular_sugar_level,,,,,,,,,,,,
diabetes,weight_loss,polyuria,restlessness,excessive_hunger,increased_appetite,obesity,irregular_sugar_level,lethargy,blurred_and_distorted_vision,,,,,,,,
diabetes,polyuria,obesity,irregular_sugar_level,lethargy,restlessness,excessive_hunger,increased_appetite,,,,,,,,,,
diabetes,restlessness,polyuria,fatigue,weight_loss,blurred_and_distorted_vision,obesity,increased_appetite,lethargy,excessive_hunger,,,,,,,,
diabetes,restlessness,obesity,weight_loss,fatigue,increased_appetite,lethargy,,,,,,,,,,,
diabetes,fatigue,obesity,weight_loss,,,,,,,,,,,,,,
diabetes,irregular_sugar_level,restlessness,weight_loss,blurred_and_distorted_vision,,,,,,,,,,,,,
diabetes,irregular_sugar_level,lethargy,increased_appetite,blurred_and_distorted_vision,restlessness,excessive_hunger,weight_loss,fatigue,obesity,,,,,,,,
diabetes,fatigue,blurred_and_distorted_vision,increased_appetite,,,,,,,,,,,,,,
diabetes,excessive_hunger,increased_appetite,irregular_sugar_level,polyuria,lethargy,weight_loss,obesity,restlessness,blurred_and_distorted_vision,fatigue,,,,,,,
diabetes,blurred_and_distorted_vision,excessive_hunger,lethargy,obesity,fatigue,increased_appetite,restlessness,,,,,,,,,,
diabetes,obesity,irregular_sugar_level,restlessness,excessive_hunger,fatigue,blurred_and_distorted_vision,weight_loss,lethargy,,,,,,,,,
diabetes,excessive_hunger,increased_appetite,fatigue,blurred_and_distorted_vision,lethargy,obesity,restlessness,,,,,,,,,,
diabetes,obesity,irregular_sugar_level,lethargy,,,,,,,,,,,,,,
diabetes,increased_appetite,blurred_and_distorted_vision,lethargy,,,,,,,,,,,,,,
diabetes,increased_appetite,obesity,polyuria,weight_loss,excessive_hunger,lethargy,irregular_sugar_level,fatigue,blurred_and_distorted_vision,,,,,,,,
diabetes,obesity,lethargy,irregular_sugar_level,restlessness,,,,,,,,,,,,,
diabetes,obesity,lethargy,weight_loss,excessive_hunger,polyuria,restlessness,fatigue,,,,,,,,,,
diabetes,polyuria,excessive_hunger,irregular_sugar_level,blurred_and_distorted_vision,increased_appetite,lethargy,weight_loss,obesity,fatigue,restlessness,,,,,,,
diabetes,increased_appetite,fatigue,restlessness,,,,,,,,,,,,,,
diabetes,irregular_sugar_level,polyuria,restlessness,blurred_and_distorted_vision,,,,,,,,,,,,,
diabetes,fatigue,lethargy,weight_loss,excessive_hunger,polyuria,increased_appetite,obesity,irregular_sugar_level,restlessness,blurred_and_distorted_vision,,,,,,,
diabetes,blurred_and_distorted_vision,excessive_hunger,fatigue,restlessness,increased_appetite,weight_loss,polyuria,irregular_sugar_level,obesity,lethargy,,,,,,,
gastroenteritis,sunken_eyes,vomiting,diarrhoea,dehydration,,,,,,,,,,,,,
gastroenteritis,vomiting,dehydration,diarrhoea,,,,,,,,,,,,,,
gastroenteritis,diarrhoea,vomiting,dehydration,sunken_eyes,,,,,,,,,,,,,
gastroenteritis,vomiting,dehydration,diarrhoea,sunken_eyes,,,,,,,,,,,,,
gastroenteritis,dehydration,sunken_eyes,vomiting,diarrhoea,,,,,,,,,,,,,
gastroenteritis,dehydration,sunken_eyes,diarrhoea,,,,,,,,,,,,,,
gastroenteritis,dehydration,vomiting,diarrhoea,,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,dehydration,diarrhoea,,,,,,,,,,,,,,
gastroenteritis,vomiting,diarrhoea,sunken_eyes,dehydration,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,vomiting,dehydration,diarrhoea,,,,,,,,,,,,,
gastroenteritis,dehydration,vomiting,diarrhoea,,,,,,,,,,,,,,
gastroenteritis,diarrhoea,vomiting,sunken_eyes,,,,,,,,,,,,,,
gastroenteritis,vomiting,sunken_eyes,diarrhoea,,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,diarrhoea,vomiting,,,,,,,,,,,,,,
gastroenteritis,dehydration,sunken_eyes,vomiting,diarrhoea,,,,,,,,,,,,,
gastroenteritis,dehydration,diarrhoea,vomiting,sunken_eyes,,,,,,,,,,,,,
gastroenteritis,diarrhoea,dehydration,sunken_eyes,,,,,,,,,,,,,,
gastroenteritis,diarrhoea,vomiting,dehydration,sunken_eyes,,,,,,,,,,,,,
gastroenteritis,diarrhoea,sunken_eyes,vomiting,dehydration,,,,,,,,,,,,,
gastroenteritis,diarrhoea,sunken_eyes,dehydration,,,,,,,,,,,,,,
gastroenteritis,diarrhoea,vomiting,sunken_eyes,dehydration,,,,,,,,,,,,,
gastroenteritis,dehydration,diarrhoea,vomiting,,,,,,,,,,,,,,
gastroenteritis,vomiting,dehydration,sunken_eyes,diarrhoea,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,dehydration,diarrhoea,vomiting,,,,,,,,,,,,,
gastroenteritis,dehydration,vomiting,diarrhoea,sunken_eyes,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,vomiting,dehydration,,,,,,,,,,,,,,
gastroenteritis,vomiting,sunken_eyes,diarrhoea,,,,,,,,,,,,,,
gastroenteritis,vomiting,dehydration,sunken_eyes,,,,,,,,,,,,,,
gastroenteritis,dehydration,vomiting,sunken_eyes,diarrhoea,,,,,,,,,,,,,
gastroenteritis,vomiting,diarrhoea,sunken_eyes,,,,,,,,,,,,,,
gastroenteritis,diarrhoea,dehydration,vomiting,,,,,,,,,,,,,,
gastroenteritis,diarrhoea,sunken_eyes,vomiting,dehydration,,,,,,,,,,,,,
gastroenteritis,vomiting,sunken_eyes,diarrhoea,,,,,,,,,,,,,,
gastroenteritis,vomiting,diarrhoea,dehydration,,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,vomiting,dehydration,diarrhoea,,,,,,,,,,,,,
gastroenteritis,vomiting,dehydration,sunken_eyes,diarrhoea,,,,,,,,,,,,,
gastroenteritis,vomiting,diarrhoea,dehydration,sunken_eyes,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,dehydration,diarrhoea,vomiting,,,,,,,,,,,,,
gastroenteritis,dehydration,sunken_eyes,diarrhoea,vomiting,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,dehydration,vomiting,diarrhoea,,,,,,,,,,,,,
gastroenteritis,dehydration,sunken_eyes,diarrhoea,vomiting,,,,,,,,,,,,,
gastroenteritis,vomiting,sunken_eyes,diarrhoea,,,,,,,,,,,,,,
gastroenteritis,dehydration,vomiting,sunken_eyes,,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,diarrhoea,vomiting,,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,vomiting,dehydration,diarrhoea,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,vomiting,diarrhoea,dehydration,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,diarrhoea,dehydration,,,,,,,,,,,,,,
gastroenteritis,diarrhoea,dehydration,vomiting,,,,,,,,,,,,,,
gastroenteritis,dehydration,sunken_eyes,vomiting,,,,,,,,,,,,,,
gastroenteritis,vomiting,dehydration,sunken_eyes,diarrhoea,,,,,,,,,,,,,
gastroenteritis,vomiting,diarrhoea,sunken_eyes,dehydration,,,,,,,,,,,,,
gastroenteritis,diarrhoea,vomiting,dehydration,sunken_eyes,,,,,,,,,,,,,
gastroenteritis,vomiting,sunken_eyes,diarrhoea,dehydration,,,,,,,,,,,,,
gastroenteritis,dehydration,diarrhoea,vomiting,,,,,,,,,,,,,,
gastroenteritis,vomiting,dehydration,sunken_eyes,,,,,,,,,,,,,,
gastroenteritis,vomiting,diarrhoea,sunken_eyes,dehydration,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,vomiting,diarrhoea,dehydration,,,,,,,,,,,,,
gastroenteritis,vomiting,dehydration,sunken_eyes,diarrhoea,,,,,,,,,,,,,
gastroenteritis,diarrhoea,dehydration,sunken_eyes,,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,diarrhoea,vomiting,,,,,,,,,,,,,,
gastroenteritis,diarrhoea,dehydration,vomiting,sunken_eyes,,,,,,,,,,,,,
gastroenteritis,vomiting,sunken_eyes,dehydration,,,,,,,,,,,,,,
gastroenteritis,vomiting,diarrhoea,sunken_eyes,dehydration,,,,,,,,,,,,,
gastroenteritis,dehydration,vomiting,sunken_eyes,diarrhoea,,,,,,,,,,,,,
gastroenteritis,dehydration,vomiting,sunken_eyes,,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,diarrhoea,vomiting,dehydration,,,,,,,,,,,,,
gastroenteritis,dehydration,vomiting,diarrhoea,,,,,,,,,,,,,,
gastroenteritis,vomiting,diarrhoea,dehydration,,,,,,,,,,,,,,
gastroenteritis,vomiting,sunken_eyes,diarrhoea,dehydration,,,,,,,,,,,,,
gastroenteritis,diarrhoea,vomiting,sunken_eyes,dehydration,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,dehydration,diarrhoea,,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,dehydration,vomiting,diarrhoea,,,,,,,,,,,,,
gastroenteritis,dehydration,vomiting,diarrhoea,,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,dehydration,diarrhoea,vomiting,,,,,,,,,,,,,
gastroenteritis,vomiting,diarrhoea,sunken_eyes,dehydration,,,,,,,,,,,,,
gastroenteritis,vomiting,diarrhoea,sunken_eyes,dehydration,,,,,,,,,,,,,
gastroenteritis,diarrhoea,dehydration,vomiting,,,,,,,,,,,,,,
gastroenteritis,diarrhoea,dehydration,vomiting,sunken_eyes,,,,,,,,,,,,,
gastroenteritis,diarrhoea,dehydration,vomiting,,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,dehydration,diarrhoea,,,,,,,,,,,,,,
gastroenteritis,diarrhoea,sunken_eyes,vomiting,dehydration,,,,,,,,,,,,,
gastroenteritis,dehydration,sunken_eyes,diarrhoea,vomiting,,,,,,,,,,,,,
gastroenteritis,vomiting,dehydration,sunken_eyes,diarrhoea,,,,,,,,,,,,,
gastroenteritis,dehydration,vomiting,diarrhoea,,,,,,,,,,,,,,
gastroenteritis,diarrhoea,dehydration,vomiting,sunken_eyes,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,diarrhoea,vomiting,dehydration,,,,,,,,,,,,,
gastroenteritis,dehydration,diarrhoea,sunken_eyes,vomiting,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,dehydration,vomiting,,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,diarrhoea,vomiting,,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,dehydration,vomiting,diarrhoea,,,,,,,,,,,,,
gastroenteritis,vomiting,diarrhoea,sunken_eyes,,,,,,,,,,,,,,
gastroenteritis,vomiting,sunken_eyes,dehydration,,,,,,,,,,,,,,
gastroenteritis,dehydration,sunken_eyes,diarrhoea,vomiting,,,,,,,,,,,,,
gastroenteritis,vomiting,diarrhoea,dehydration,,,,,,,,,,,,,,
gastroenteritis,dehydration,diarrhoea,vomiting,,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,dehydration,vomiting,,,,,,,,,,,,,,
gastroenteritis,vomiting,dehydration,sunken_eyes,diarrhoea,,,,,,,,,,,,,
gastroenteritis,dehydration,vomiting,sunken_eyes,diarrhoea,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,vomiting,dehydration,diarrhoea,,,,,,,,,,,,,
gastroenteritis,diarrhoea,vomiting,sunken_eyes,,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,dehydration,vomiting,diarrhoea,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,diarrhoea,dehydration,,,,,,,,,,,,,,
gastroenteritis,diarrhoea,vomiting,sunken_eyes,dehydration,,,,,,,,,,,,,
gastroenteritis,diarrhoea,dehydration,sunken_eyes,,,,,,,,,,,,,,
gastroenteritis,vomiting,dehydration,diarrhoea,sunken_eyes,,,,,,,,,,,,,
gastroenteritis,vomiting,diarrhoea,sunken_eyes,dehydration,,,,,,,,,,,,,
gastroenteritis,vomiting,diarrhoea,sunken_eyes,dehydration,,,,,,,,,,,,,
gastroenteritis,dehydration,sunken_eyes,diarrhoea,vomiting,,,,,,,,,,,,,
gastroenteritis,dehydration,diarrhoea,vomiting,sunken_eyes,,,,,,,,,,,,,
gastroenteritis,diarrhoea,vomiting,dehydration,sunken_eyes,,,,,,,,,,,,,
gastroenteritis,diarrhoea,sunken_eyes,dehydration,,,,,,,,,,,,,,
gastroenteritis,vomiting,diarrhoea,sunken_eyes,dehydration,,,,,,,,,,,,,
gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,,,,,,,,,,,,,
gastroenteritis,vomiting,diarrhoea,sunken_eyes,,,,,,,,,,,,,,
gastroenteritis,vomiting,dehydration,sunken_eyes,diarrhoea,,,,,,,,,,,,,
gastroenteritis,diarrhoea,vomiting,dehydration,sunken_eyes,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,vomiting,dehydration,,,,,,,,,,,,,,
gastroenteritis,diarrhoea,sunken_eyes,dehydration,,,,,,,,,,,,,,
gastroenteritis,dehydration,diarrhoea,vomiting,sunken_eyes,,,,,,,,,,,,,
gastroenteritis,sunken_eyes,vomiting,diarrhoea,,,,,,,,,,,,,,
bronchial_asthma,breathlessness,mucoid_sputum,family_history,,,,,,,,,,,,,,
bronchial_asthma,family_history,breathlessness,cough,,,,,,,,,,,,,,
bronchial_asthma,family_history,breathlessness,mucoid_sputum,cough,,,,,,,,,,,,,
bronchial_asthma,fatigue,family_history,mucoid_sputum,breathlessness,cough,high_fever,,,,,,,,,,,
bronchial_asthma,cough,mucoid_sputum,fatigue,,,,,,,,,,,,,,
bronchial_asthma,fatigue,cough,mucoid_sputum,high_fever,family_history,,,,,,,,,,,,
bronchial_asthma,fatigue,mucoid_sputum,family_history,cough,breathlessness,,,,,,,,,,,,
bronchial_asthma,mucoid_sputum,high_fever,cough,breathlessness,,,,,,,,,,,,,
bronchial_asthma,fatigue,mucoid_sputum,high_fever,cough,breathlessness,,,,,,,,,,,,
bronchial_asthma,fatigue,breathlessness,mucoid_sputum,cough,high_fever,family_history,,,,,,,,,,,
bronchial_asthma,mucoid_sputum,high_fever,family_history,,,,,,,,,,,,,,
bronchial_asthma,family_history,cough,mucoid_sputum,high_fever,fatigue,breathlessness,,,,,,,,,,,
bronchial_asthma,breathlessness,family_history,high_fever,,,,,,,,,,,,,,
bronchial_asthma,family_history,high_fever,mucoid_sputum,breathlessness,cough,fatigue,,,,,,,,,,,
bronchial_asthma,family_history,breathlessness,mucoid_sputum,fatigue,high_fever,cough,,,,,,,,,,,
bronchial_asthma,fatigue,mucoid_sputum,family_history,cough,,,,,,,,,,,,,
bronchial_asthma,mucoid_sputum,cough,breathlessness,,,,,,,,,,,,,,
bronchial_asthma,fatigue,high_fever,family_history,breathlessness,mucoid_sputum,cough,,,,,,,,,,,
bronchial_asthma,mucoid_sputum,high_fever,family_history,fatigue,,,,,,,,,,,,,
bronchial_asthma,high_fever,family_history,mucoid_sputum,fatigue,breathlessness,,,,,,,,,,,,
bronchial_asthma,high_fever,breathlessness,fatigue,family_history,mucoid_sputum,,,,,,,,,,,,
bronchial_asthma,high_fever,breathlessness,family_history,fatigue,mucoid_sputum,,,,,,,,,,,,
bronchial_asthma,cough,breathlessness,high_fever,mucoid_sputum,family_history,fatigue,,,,,,,,,,,
bronchial_asthma,family_history,high_fever,fatigue,breathlessness,cough,,,,,,,,,,,,
bronchial_asthma,fatigue,cough,high_fever,mucoid_sputum,family_history,,,,,,,,,,,,
bronchial_asthma,mucoid_sputum,family_history,cough,high_fever,breathlessness,fatigue,,,,,,,,,,,
bronchial_asthma,high_fever,mucoid_sputum,fatigue,,,,,,,,,,,,,,
bronchial_asthma,breathlessness,fatigue,mucoid_sputum,family_history,cough,,,,,,,,,,,,
bronchial_asthma,high_fever,cough,mucoid_sputum,fatigue,breathlessness,family_history,,,,,,,,,,,
bronchial_asthma,cough,fatigue,breathlessness,,,,,,,,,,,,,,
bronchial_asthma,breathlessness,family_history,cough,,,,,,,,,,,,,,
bronchial_asthma,high_fever,breathlessness,mucoid_sputum,cough,,,,,,,,,,,,,
bronchial_asthma,fatigue,family_history,cough,mucoid_sputum,,,,,,,,,,,,,
bronchial_asthma,breathlessness,mucoid_sputum,fatigue,,,,,,,,,,,,,,
bronchial_asthma,high_fever,fatigue,family_history,,,,,,,,,,,,,,
bronchial_asthma,breathlessness,fatigue,family_history,high_fever,cough,,,,,,,,,,,,
bronchial_asthma,family_history,high_fever,cough,,,,,,,,,,,,,,
bronchial_asthma,cough,mucoid_sputum,high_fever,family_history,breathlessness,,,,,,,,,,,,
bronchial_asthma,mucoid_sputum,fatigue,high_fever,family_history,breathlessness,cough,,,,,,,,,,,
bronchial_asthma,fatigue,family_history,mucoid_sputum,,,,,,,,,,,,,,
bronchial_asthma,family_history,high_fever,mucoid_sputum,cough,,,,,,,,,,,,,
bronchial_asthma,mucoid_sputum,high_fever,cough,fatigue,,,,,,,,,,,,,
bronchial_asthma,high_fever,family_history,mucoid_sputum,,,,,,,,,,,,,,
bronchial_asthma,fatigue,cough,mucoid_sputum,family_history,breathlessness,high_fever,,,,,,,,,,,
bronchial_asthma,fatigue,mucoid_sputum,breathlessness,cough,family_history,high_fever,,,,,,,,,,,
bronchial_asthma,high_fever,mucoid_sputum,cough,family_history,fatigue,,,,,,,,,,,,
bronchial_asthma,family_history,cough,fatigue,high_fever,mucoid_sputum,breathlessness,,,,,,,,,,,
bronchial_asthma,high_fever,breathlessness,family_history,fatigue,mucoid_sputum,cough,,,,,,,,,,,
bronchial_asthma,high_fever,breathlessness,cough,mucoid_sputum,family_history,,,,,,,,,,,,
bronchial_asthma,breathlessness,mucoid_sputum,fatigue,family_history,cough,,,,,,,,,,,,
bronchial_asthma,high_fever,breathlessness,family_history,,,,,,,,,,,,,,
bronchial_asthma,high_fever,mucoid_sputum,cough,family_history,,,,,,,,,,,,,
bronchial_asthma,breathlessness,fatigue,high_fever,,,,,,,,,,,,,,
bronchial_asthma,high_fever,family_history,breathlessness,,,,,,,,,,,,,,
bronchial_asthma,family_history,breathlessness,cough,high_fever,fatigue,mucoid_sputum,,,,,,,,,,,
bronchial_asthma,breathlessness,fatigue,high_fever,family_history,cough,mucoid_sputum,,,,,,,,,,,
bronchial_asthma,family_history,cough,mucoid_sputum,high_fever,fatigue,,,,,,,,,,,,
bronchial_asthma,fatigue,family_history,breathlessness,cough,mucoid_sputum,high_fever,,,,,,,,,,,
bronchial_asthma,high_fever,breathlessness,fatigue,mucoid_sputum,,,,,,,,,,,,,
bronchial_asthma,mucoid_sputum,family_history,breathlessness,,,,,,,,,,,,,,
bronchial_asthma,breathlessness,fatigue,family_history,mucoid_sputum,high_fever,,,,,,,,,,,,
bronchial_asthma,cough,mucoid_sputum,breathlessness,,,,,,,,,,,,,,
bronchial_asthma,breathlessness,family_history,mucoid_sputum,fatigue,high_fever,,,,,,,,,,,,
bronchial_asthma,high_fever,family_history,mucoid_sputum,cough,breathlessness,,,,,,,,,,,,
bronchial_asthma,family_history,fatigue,breathlessness,,,,,,,,,,,,,,
bronchial_asthma,high_fever,fatigue,mucoid_sputum,breathlessness,,,,,,,,,,,,,
bronchial_asthma,fatigue,family_history,high_fever,,,,,,,,,,,,,,
bronchial_asthma,high_fever,fatigue,cough,,,,,,,,,,,,,,
bronchial_asthma,mucoid_sputum,family_history,breathlessness,high_fever,cough,fatigue,,,,,,,,,,,
bronchial_asthma,breathlessness,mucoid_sputum,cough,high_fever,fatigue,family_history,,,,,,,,,,,
bronchial_asthma,cough,family_history,breathlessness,mucoid_sputum,,,,,,,,,,,,,
bronchial_asthma,cough,high_fever,mucoid_sputum,fatigue,family_history,breathlessness,,,,,,,,,,,
bronchial_asthma,cough,breathlessness,family_history,,,,,,,,,,,,,,
bronchial_asthma,fatigue,cough,breathlessness,family_history,,,,,,,,,,,,,
bronchial_asthma,family_history,cough,breathlessness,high_fever,mucoid_sputum,fatigue,,,,,,,,,,,
bronchial_asthma,high_fever,cough,family_history,breathlessness,fatigue,mucoid_sputum,,,,,,,,,,,
bronchial_asthma,mucoid_sputum,family_history,high_fever,cough,,,,,,,,,,,,,
bronchial_asthma,fatigue,mucoid_sputum,breathlessness,high_fever,cough,,,,,,,,,,,,
bronchial_asthma,family_history,breathlessness,fatigue,,,,,,,,,,,,,,
bronchial_asthma,mucoid_sputum,family_history,high_fever,cough,,,,,,,,,,,,,
bronchial_asthma,family_history,mucoid_sputum,fatigue,,,,,,,,,,,,,,
bronchial_asthma,breathlessness,fatigue,high_fever,mucoid_sputum,,,,,,,,,,,,,
bronchial_asthma,high_fever,family_history,fatigue,,,,,,,,,,,,,,
bronchial_asthma,breathlessness,family_history,mucoid_sputum,high_fever,cough,fatigue,,,,,,,,,,,
bronchial_asthma,high_fever,mucoid_sputum,cough,fatigue,breathlessness,,,,,,,,,,,,
bronchial_asthma,fatigue,breathlessness,cough,high_fever,mucoid_sputum,,,,,,,,,,,,
bronchial_asthma,mucoid_sputum,family_history,fatigue,cough,high_fever,,,,,,,,,,,,
bronchial_asthma,cough,family_history,fatigue,,,,,,,,,,,,,,
bronchial_asthma,high_fever,cough,mucoid_sputum,family_history,breathlessness,,,,,,,,,,,,
bronchial_asthma,mucoid_sputum,fatigue,cough,,,,,,,,,,,,,,
bronchial_asthma,mucoid_sputum,breathlessness,high_fever,fatigue,,,,,,,,,,,,,
bronchial_asthma,mucoid_sputum,cough,breathlessness,fatigue,high_fever,,,,,,,,,,,,
bronchial_asthma,fatigue,cough,family_history,breathlessness,high_fever,,,,,,,,,,,,
bronchial_asthma,cough,breathlessness,mucoid_sputum,fatigue,family_history,high_fever,,,,,,,,,,,
bronchial_asthma,fatigue,mucoid_sputum,cough,breathlessness,high_fever,,,,,,,,,,,,
bronchial_asthma,high_fever,breathlessness,cough,family_history,mucoid_sputum,fatigue,,,,,,,,,,,
bronchial_asthma,cough,family_history,breathlessness,fatigue,mucoid_sputum,,,,,,,,,,,,
bronchial_asthma,breathlessness,high_fever,fatigue,mucoid_sputum,cough,family_history,,,,,,,,,,,
bronchial_asthma,high_fever,mucoid_sputum,family_history,fatigue,cough,,,,,,,,,,,,
bronchial_asthma,breathlessness,cough,family_history,high_fever,mucoid_sputum,fatigue,,,,,,,,,,,
bronchial_asthma,family_history,fatigue,mucoid_sputum,breathlessness,high_fever,,,,,,,,,,,,
